rollout/ep_len_mean,time/total_timesteps,time/fps,time/episodes,rollout/ep_rew_mean,time/time_elapsed,rollout/exploration_rate,eval/mean_reward,eval/mean_ep_length,train/learning_rate,train/n_updates,train/loss
851.25,831,824,4,-20.75,1,0.9958865499999999,,,,,
856.0,1675,859,8,-20.875,1,0.9917087499999996,,,,,
864.4166666666666,2532,870,12,-20.666666666666668,2,0.9874666000000001,,,,,
880.9375,3445,878,16,-20.5,3,0.9829472500000004,,,,,
882.35,4311,882,20,-20.6,4,0.9786605500000002,,,,,
901.0,5283,885,24,-20.5,5,0.9738491500000004,,,,,
897.0357142857143,6144,888,28,-20.5,6,0.9695872000000003,,,,,
892.875,6985,889,32,-20.53125,7,0.9654242499999999,,,,,
889.5,7827,890,36,-20.583333333333332,8,0.9612563499999999,,,,,
890.6,8700,891,40,-20.575,9,0.9569350000000003,,,,,
889.7954545454545,9558,892,44,-20.613636363636363,10,0.9526879000000003,,,,,
891.125,10442,892,48,-20.583333333333332,11,0.9483120999999997,,,,,
885.7115384615385,11240,891,52,-20.596153846153847,12,0.9443620000000004,,,,,
888.875,12151,892,56,-20.553571428571427,13,0.9398525499999999,,,,,
889.3333333333334,13016,892,60,-20.55,14,0.9355708000000004,,,,,
886.921875,13841,892,64,-20.5625,15,0.9314870500000001,,,,,
882.6470588235294,14627,892,68,-20.573529411764707,16,0.9275963500000003,,,,,
881.3472222222222,15462,892,72,-20.59722222222222,17,0.9234630999999995,,,,,
879.9342105263158,16294,892,76,-20.605263157894736,18,0.9193446999999999,,,,,
880.325,17160,892,80,-20.6125,19,0.9150579999999997,,,,,
881.9047619047619,18046,892,84,-20.63095238095238,20,0.9106723,,,,,
882.1931818181819,18919,892,88,-20.625,21,0.9063509500000004,,,,,
881.6086956521739,19763,892,92,-20.619565217391305,22,0.9021731500000001,,,,,
880.28125,20594,893,96,-20.625,23,0.8980597,,,,,
879.42,21422,892,100,-20.63,23,0.8939610999999997,,,,,
879.51,22255,893,104,-20.63,24,0.8898377500000004,,,,,
882.96,23191,893,108,-20.59,25,0.8852045500000002,,,,,
883.93,24073,893,112,-20.61,26,0.88083865,,,,,
880.57,24899,893,116,-20.64,27,0.87674995,,,,,
884.0,25849,893,120,-20.61,28,0.87204745,,,,,
878.11,26667,893,124,-20.65,29,0.86799835,,,,,
879.19,27536,893,128,-20.65,30,0.8636968,,,,,
879.25,28374,892,132,-20.66,31,0.8595487000000005,,,,,
878.33,29192,892,136,-20.65,32,0.8554995999999995,,,,,
876.05,30014,893,140,-20.67,33,0.8514307000000001,,,,,
877.54,30916,892,144,-20.67,34,0.8469658000000003,,,,,
878.59,31822,893,148,-20.68,35,0.8424810999999999,,,,,
884.13,32757,893,152,-20.66,36,0.8378528500000004,,,,,
882.11,33603,893,156,-20.67,37,0.8336651499999997,,,,,
879.26,34403,893,160,-20.68,38,0.8297051500000002,,,,,
878.79,35224,893,164,-20.68,39,0.8256412000000004,,,,,
882.22,36106,893,168,-20.68,40,0.8212753000000002,,,,,
882.79,36960,893,172,-20.68,41,0.8170479999999996,,,,,
883.81,37811,892,176,-20.68,42,0.8128355499999999,,,,,
884.54,38686,892,180,-20.67,43,0.8085043000000001,,,,,
883.19,39546,893,184,-20.66,44,0.8042472999999997,,,,,
885.23,40460,893,188,-20.66,45,0.7997230000000003,,,,,
883.16,41259,893,192,-20.68,46,0.7957679500000003,,,,,
882.84,42074,893,196,-20.69,47,0.7917337000000003,,,,,
884.91,42961,893,200,-20.67,48,0.7873430499999999,,,,,
885.64,43808,893,204,-20.65,49,0.7831503999999997,,,,,
880.78,44615,894,208,-20.68,49,0.7791557499999997,,,,,
877.08,45404,893,212,-20.69,50,0.7752502,,,,,
880.91,46321,894,216,-20.68,51,0.7707110499999997,,,,,
877.23,47186,894,220,-20.71,52,0.7664293000000002,,,,,
876.64,47990,894,224,-20.71,53,0.7624495000000001,,,,,
875.2,48828,894,228,-20.72,54,0.7583013999999996,,,,,
874.22,49642,894,232,-20.71,55,0.7542721000000001,,,,,
874.74,50471,894,236,-20.72,56,0.7501685500000004,,,,,
876.87,51344,894,240,-20.72,57,0.7458471999999998,,,,,
874.75,52188,893,244,-20.71,58,0.7416694000000006,,,,,
871.38,53021,894,248,-20.73,59,0.7375460500000002,,,,,
871.42,53952,894,252,-20.72,60,0.7329376000000001,,,,,
874.61,54896,894,256,-20.73,61,0.7282647999999998,,,,,
876.29,55742,894,260,-20.73,62,0.7240771000000003,,,,,
876.46,56567,894,264,-20.74,63,0.7199933499999999,,,,,
877.32,57473,894,268,-20.73,64,0.7155086499999994,,,,,
876.88,58308,894,272,-20.71,65,0.7113753999999999,,,,,
877.42,59182,894,276,-20.71,66,0.7070490999999997,,,,,
880.02,60131,894,280,-20.7,67,0.7023515500000004,,,,,
880.39,60997,894,284,-20.69,68,0.6980648500000002,,,,,
878.57,61864,894,288,-20.69,69,0.6937732000000004,,,,,
882.3,62745,894,292,-20.69,70,0.6894122499999997,,,,,
881.44,63539,894,296,-20.69,71,0.68548195,,,,,
880.07,64390,894,300,-20.7,72,0.6812695000000003,,,,,
879.54,65224,894,304,-20.73,72,0.6771412000000003,,,,,
883.37,66118,894,308,-20.74,73,0.6727159000000005,,,,,
886.89,67004,894,312,-20.72,74,0.6683301999999998,,,,,
888.43,67966,894,316,-20.69,75,0.6635683000000001,,,,,
886.59,68780,894,320,-20.69,76,0.6595389999999997,,,,,
890.78,69693,894,324,-20.67,77,0.6550196500000001,,,,,
889.47,70503,894,328,-20.68,78,0.6510101500000001,,,,,
894.36,71444,894,332,-20.65,79,0.6463521999999997,,,,,
895.12,72291,894,336,-20.65,80,0.6421595500000006,,,,,
891.7,73071,894,340,-20.64,81,0.6382985499999995,,,,,
891.9,73923,894,344,-20.65,82,0.6340811500000002,,,,,
893.45,74792,894,348,-20.63,83,0.6297796000000002,,,,,
889.38,75627,894,352,-20.65,84,0.6256463500000006,,,,,
887.38,76511,894,356,-20.66,85,0.62127055,,,,,
889.55,77419,894,360,-20.65,86,0.6167759500000005,,,,,
893.28,78339,895,364,-20.63,87,0.6122219500000003,,,,,
890.71,79180,895,368,-20.63,88,0.6080589999999999,,,,,
893.95,80099,895,372,-20.64,89,0.6035099500000004,,,,,
892.63,80939,895,376,-20.64,90,0.5993519499999995,,,,,
888.46,81783,895,380,-20.66,91,0.5951741500000003,,,,,
889.47,82675,895,384,-20.67,92,0.5907587499999998,,,,,
885.51,83448,895,388,-20.69,93,0.5869324000000002,,,,,
886.97,84371,895,392,-20.64,94,0.5823635500000002,,,,,
890.05,85250,895,396,-20.62,95,0.5780124999999998,,,,,
890.25,86108,895,400,-20.63,96,0.5737653999999996,,,,,
892.69,87005,895,404,-20.62,97,0.56932525,,,,,
889.68,87829,895,408,-20.62,98,0.5652464500000003,,,,,
888.62,88681,895,412,-20.63,99,0.5610290499999999,,,,,
884.95,89554,895,416,-20.67,100,0.5567077000000005,,,,,
885.34,90384,895,420,-20.67,100,0.5525992,,,,,
882.35,91222,895,424,-20.67,101,0.5484511000000005,,,,,
882.2,92029,895,428,-20.67,102,0.5444564500000004,,,,,
879.6,92904,895,432,-20.7,103,0.5401251999999996,,,,,
881.0,93788,895,436,-20.68,104,0.5357494,,,,,
883.32,94643,895,440,-20.67,105,0.5315171499999998,,,,,
885.26,95536,895,444,-20.65,106,0.5270967999999997,,,,,
883.4,96354,895,448,-20.65,107,0.5230476999999998,,,,,
886.05,97255,895,452,-20.65,108,0.5185877499999996,,,,,
884.22,98102,895,456,-20.64,109,0.5143951000000004,,,,,
884.99,99013,895,460,-20.62,110,0.50988565,,,,,
881.07,99821,895,464,-20.64,111,0.5058860500000003,,,,,
,100000,,,,,0.5050049500000002,-21.0,764.0,,,
880.24,100631,853,468,-20.66,117,0.5018765500000004,,,0.0001,157,0.07058797031641006
876.5,101458,849,472,-20.65,119,0.4977828999999998,,,0.0001,364,0.05919164419174194
874.31,102237,846,476,-20.66,120,0.4939268500000005,,,0.0001,559,0.08031326532363892
874.87,103094,842,480,-20.66,122,0.4896847,,,0.0001,773,0.08505044877529144
872.81,103935,839,484,-20.67,123,0.48552175000000053,,,0.0001,983,0.016952622681856155
872.79,104706,836,488,-20.67,125,0.4817053000000002,,,0.0001,1176,0.030975675210356712
868.92,105530,833,492,-20.71,126,0.4776265000000005,,,0.0001,1382,0.008280666545033455
871.32,106468,829,496,-20.68,128,0.47298339999999994,,,0.0001,1616,0.04204772412776947
871.63,107334,826,500,-20.69,129,0.46869669999999986,,,0.0001,1833,0.04443447291851044
868.35,108149,823,504,-20.69,131,0.46466244999999984,,,0.0001,2037,0.0425887405872345
867.66,108960,820,508,-20.69,132,0.4606480000000003,,,0.0001,2239,0.04059566929936409
865.96,109764,817,512,-20.69,134,0.4566682000000002,,,0.0001,2440,0.029034040868282318
863.38,110567,815,516,-20.7,135,0.45269334999999966,,,0.0001,2641,0.0537346787750721
862.41,111367,812,520,-20.69,137,0.44873335000000003,,,0.0001,2841,0.044917479157447815
860.62,112164,809,524,-20.7,138,0.4447882000000004,,,0.0001,3040,0.09874206781387329
863.1,113029,806,528,-20.68,140,0.4405064499999999,,,0.0001,3257,0.043024785816669464
862.67,113884,804,532,-20.67,141,0.4362741999999996,,,0.0001,3470,0.015771402046084404
859.45,114693,801,536,-20.67,143,0.4322696500000004,,,0.0001,3673,0.0407814085483551
856.66,115476,799,540,-20.69,144,0.4283938000000005,,,0.0001,3868,0.005291162058711052
852.09,116256,796,544,-20.71,145,0.4245328000000005,,,0.0001,4063,0.03851880878210068
849.62,117002,794,548,-20.73,147,0.42084009999999983,,,0.0001,4250,0.05648908019065857
846.09,117825,791,552,-20.74,148,0.41676624999999967,,,0.0001,4456,0.06803252547979355
845.02,118637,789,556,-20.76,150,0.41274684999999955,,,0.0001,4659,0.07245894521474838
842.16,119481,787,560,-20.77,151,0.4085690500000003,,,0.0001,4870,0.04337073117494583
840.62,120260,785,564,-20.77,153,0.4047129999999999,,,0.0001,5064,0.03565649315714836
839.71,121056,782,568,-20.77,154,0.4007727999999998,,,0.0001,5263,0.0372847318649292
837.48,121827,780,572,-20.79,156,0.3969563500000005,,,0.0001,5456,0.028494583442807198
838.01,122631,778,576,-20.78,157,0.3929765500000003,,,0.0001,5657,0.02500251680612564
834.83,123410,776,580,-20.79,158,0.3891205,,,0.0001,5852,0.03498329967260361
834.93,124250,774,584,-20.78,160,0.3849625000000002,,,0.0001,6062,0.12776125967502594
835.68,125034,772,588,-20.77,161,0.38108169999999963,,,0.0001,6258,0.04919474199414253
835.4,125854,770,592,-20.75,163,0.3770227000000005,,,0.0001,6463,0.07628774642944336
831.07,126680,768,596,-20.79,164,0.37293400000000054,,,0.0001,6669,0.028391249477863312
830.5,127535,766,600,-20.78,166,0.3687017500000003,,,0.0001,6883,0.030304577201604843
829.33,128312,765,604,-20.79,167,0.36485560000000017,,,0.0001,7077,0.087699294090271
828.0,129087,763,608,-20.79,169,0.3610193500000003,,,0.0001,7271,0.014746492728590965
826.88,129864,761,612,-20.79,170,0.3571732000000001,,,0.0001,7465,0.015917744487524033
825.92,130642,759,616,-20.79,171,0.3533221000000004,,,0.0001,7660,0.06960193812847137
827.12,131467,757,620,-20.8,173,0.34923835000000003,,,0.0001,7866,0.05197086185216904
826.71,132252,756,624,-20.8,174,0.3453525999999998,,,0.0001,8062,0.029470151290297508
826.26,133105,754,628,-20.81,176,0.34113024999999986,,,0.0001,8276,0.0316590815782547
822.55,133886,752,632,-20.83,177,0.3372643000000003,,,0.0001,8471,0.015107272192835808
821.17,134660,751,636,-20.85,179,0.3334330000000001,,,0.0001,8664,0.01746946945786476
822.82,135474,749,640,-20.84,180,0.3294036999999995,,,0.0001,8868,0.01619541645050049
824.03,136278,747,644,-20.84,182,0.32542390000000054,,,0.0001,9069,0.04827020689845085
824.68,137046,746,648,-20.84,183,0.3216223,,,0.0001,9261,0.00567110488191247
823.13,137829,744,652,-20.85,185,0.3177464500000001,,,0.0001,9457,0.0521768294274807
822.62,138636,743,656,-20.85,186,0.31375180000000014,,,0.0001,9658,0.030736392363905907
819.94,139414,741,660,-20.88,187,0.30990070000000036,,,0.0001,9853,0.013641629368066788
820.9,140215,739,664,-20.88,189,0.30593575000000006,,,0.0001,10053,0.03043748065829277
822.16,141033,738,668,-20.87,190,0.30188665000000015,,,0.0001,10258,0.04881206899881363
822.3,141804,736,672,-20.87,192,0.29807019999999984,,,0.0001,10450,0.027711842209100723
822.52,142607,735,676,-20.88,193,0.2940953500000004,,,0.0001,10651,0.041991107165813446
822.23,143383,733,680,-20.88,195,0.2902541499999999,,,0.0001,10845,0.024733860045671463
819.72,144164,732,684,-20.88,196,0.2863882000000002,,,0.0001,11040,0.006233288906514645
818.96,144940,731,688,-20.89,198,0.28254699999999966,,,0.0001,11234,0.0176351647824049
816.61,145699,729,692,-20.92,199,0.27878994999999984,,,0.0001,11424,0.009929097257554531
815.07,146484,728,696,-20.93,201,0.2749041999999997,,,0.0001,11620,0.01845906488597393
812.67,147278,727,700,-20.93,202,0.2709739,,,0.0001,11819,0.10246343910694122
812.74,148070,725,704,-20.93,204,0.2670535000000004,,,0.0001,12017,0.043834056705236435
814.29,148872,724,708,-20.92,205,0.26308360000000053,,,0.0001,12217,0.01802576333284378
814.2,149645,722,712,-20.93,206,0.25925725,,,0.0001,12411,0.021130578592419624
814.68,150430,721,716,-20.92,208,0.25537149999999975,,,0.0001,12607,0.046130433678627014
811.38,151178,720,720,-20.92,209,0.25166889999999986,,,0.0001,12794,0.013570420444011688
810.46,151941,719,724,-20.93,211,0.24789205000000059,,,0.0001,12985,0.007912657223641872
808.17,152746,718,728,-20.93,212,0.24390729999999983,,,0.0001,13186,0.03351658582687378
808.76,153535,716,732,-20.93,214,0.24000175000000012,,,0.0001,13383,0.036222025752067566
809.93,154335,715,736,-20.92,215,0.2360417499999995,,,0.0001,13583,0.019323600456118584
809.33,155130,714,740,-20.92,217,0.2321065000000001,,,0.0001,13782,0.02356252446770668
809.53,155947,713,744,-20.92,218,0.22806234999999975,,,0.0001,13986,0.026210296899080276
811.11,156762,712,748,-20.91,220,0.22402809999999962,,,0.0001,14190,0.13466157019138336
811.37,157546,711,752,-20.9,221,0.22014730000000027,,,0.0001,14386,0.011962605640292168
811.24,158342,709,756,-20.89,223,0.2162071000000001,,,0.0001,14585,0.031854383647441864
812.29,159154,708,760,-20.87,224,0.21218769999999998,,,0.0001,14788,0.010658057406544685
810.49,159910,707,764,-20.87,225,0.20844550000000006,,,0.0001,14977,0.035438477993011475
807.84,160675,706,768,-20.88,227,0.20465875000000044,,,0.0001,15168,0.01552639715373516
808.29,161466,705,772,-20.88,228,0.2007433000000005,,,0.0001,15366,0.011321879923343658
806.67,162229,704,776,-20.88,230,0.19696645000000024,,,0.0001,15557,0.03589803725481033
808.67,163045,703,780,-20.88,231,0.19292725000000066,,,0.0001,15761,0.009617965668439865
808.52,163827,702,784,-20.89,233,0.18905635000000032,,,0.0001,15956,0.031080884858965874
808.54,164595,701,788,-20.89,234,0.1852547499999998,,,0.0001,16148,0.011048303917050362
808.94,165359,700,792,-20.89,236,0.18147294999999997,,,0.0001,16339,0.017540112137794495
807.27,166109,699,796,-20.89,237,0.17776044999999974,,,0.0001,16527,0.014041224494576454
805.24,166850,698,800,-20.9,239,0.17409250000000032,,,0.0001,16712,0.007841463200747967
804.81,167632,697,804,-20.89,240,0.17022160000000008,,,0.0001,16907,0.019024893641471863
804.41,168433,696,808,-20.89,241,0.16625664999999978,,,0.0001,17108,0.024955160915851593
802.9,169172,695,812,-20.89,243,0.1625985999999996,,,0.0001,17292,0.008189480751752853
803.34,169973,694,816,-20.88,244,0.1586336500000004,,,0.0001,17493,0.011476605199277401
805.55,170783,693,820,-20.87,246,0.15462415000000052,,,0.0001,17695,0.00500175217166543
805.3,171536,692,824,-20.87,247,0.1508968000000005,,,0.0001,17883,0.018185485154390335
805.18,172326,691,828,-20.86,249,0.14698630000000013,,,0.0001,18081,0.006197883747518063
804.96,173109,690,832,-20.86,250,0.14311045000000022,,,0.0001,18277,0.0051200538873672485
804.5,173900,689,836,-20.87,252,0.1391950000000003,,,0.0001,18474,0.004912220407277346
802.39,174651,688,840,-20.88,253,0.1354775500000006,,,0.0001,18662,0.02521984651684761
800.7,175426,687,844,-20.88,255,0.13164129999999963,,,0.0001,18856,0.048533208668231964
799.68,176215,686,848,-20.89,256,0.12773574999999993,,,0.0001,19053,0.005356569774448872
799.45,176990,685,852,-20.89,258,0.12389950000000005,,,0.0001,19247,0.009226922877132893
799.61,177790,684,856,-20.9,259,0.11993950000000053,,,0.0001,19447,0.13775090873241425
799.95,178606,683,860,-20.91,261,0.11590029999999985,,,0.0001,19651,0.03072039969265461
799.64,179352,682,864,-20.91,262,0.11220760000000018,,,0.0001,19837,0.02291669324040413
800.26,180129,682,868,-20.91,264,0.10836145000000019,,,0.0001,20032,0.007352436892688274
799.82,180907,681,872,-20.91,265,0.10451035000000042,,,0.0001,20226,0.006248855963349342
799.81,181669,680,876,-20.91,267,0.1007384499999997,,,0.0001,20417,0.0060781496576964855
796.61,182407,679,880,-20.91,268,0.09708535000000018,,,0.0001,20601,0.0056424736976623535
796.11,183174,678,884,-20.91,269,0.09328870000000034,,,0.0001,20793,0.008101757615804672
796.57,183963,677,888,-20.9,271,0.08938315000000074,,,0.0001,20990,0.004629604518413544
797.25,184751,677,892,-20.89,272,0.0854825500000006,,,0.0001,21187,0.1282290816307068
798.27,185525,676,896,-20.89,274,0.0816512500000004,,,0.0001,21381,0.15549644827842712
800.07,186315,675,900,-20.89,275,0.07774075000000003,,,0.0001,21578,0.00999751128256321
801.21,187116,674,904,-20.87,277,0.07377579999999984,,,0.0001,21778,0.005682812537997961
799.58,187879,673,908,-20.87,278,0.06999895000000045,,,0.0001,21969,0.14732705056667328
800.78,188650,672,912,-20.87,280,0.06618250000000014,,,0.0001,22162,0.042372286319732666
799.01,189411,672,916,-20.89,281,0.0624155500000001,,,0.0001,22352,0.13375884294509888
796.61,190156,671,920,-20.9,283,0.05872780000000011,,,0.0001,22538,0.015953518450260162
796.23,190909,670,924,-20.9,284,0.05500045000000009,,,0.0001,22727,0.14598768949508667
794.24,191654,669,928,-20.92,286,0.0513127000000001,,,0.0001,22913,0.016659274697303772
792.65,192395,669,932,-20.92,287,0.04764474999999957,,,0.0001,23098,0.025682777166366577
792.95,193187,668,936,-20.92,289,0.04372435000000008,,,0.0001,23296,0.12190376222133636
794.09,193977,667,940,-20.92,290,0.039813849999999706,,,0.0001,23494,0.012305954471230507
792.72,194719,666,944,-20.92,292,0.03614094999999973,,,0.0001,23679,0.004078013356775045
791.56,195475,666,948,-20.92,293,0.0323987499999997,,,0.0001,23868,0.0063884323462843895
791.4,196244,665,952,-20.93,294,0.028592199999999623,,,0.0001,24060,0.011888143606483936
788.97,196989,664,956,-20.93,296,0.024904449999999634,,,0.0001,24247,0.011215610429644585
787.9,197771,663,960,-20.94,297,0.0210335500000004,,,0.0001,24442,0.01591033674776554
789.01,198552,663,964,-20.93,299,0.017167599999999728,,,0.0001,24637,0.0037827666383236647
788.39,199312,662,968,-20.93,300,0.013405600000000462,,,0.0001,24827,0.002905727829784155
,200000,,,,,0.010004949999999901,-21.0,775.5,0.0001,24999,0.017491323873400688
787.03,200052,651,972,-20.93,307,0.01,,,0.0001,25012,0.011803925968706608
786.85,200809,650,976,-20.93,308,0.01,,,0.0001,25202,0.021980557590723038
786.85,201545,649,980,-20.93,310,0.01,,,0.0001,25386,0.006356343626976013
786.57,202301,649,984,-20.93,311,0.01,,,0.0001,25575,0.0351005420088768
786.83,203092,648,988,-20.93,313,0.01,,,0.0001,25772,0.01565810665488243
786.15,203863,648,992,-20.94,314,0.01,,,0.0001,25965,0.007849665358662605
786.74,204658,647,996,-20.94,316,0.01,,,0.0001,26164,0.01814354583621025
786.51,205438,646,1000,-20.93,317,0.01,,,0.0001,26359,0.005410056561231613
784.56,206198,646,1004,-20.96,319,0.01,,,0.0001,26549,0.008696607314050198
783.78,206935,645,1008,-20.97,320,0.01,,,0.0001,26733,0.022835280746221542
783.78,207709,645,1012,-20.97,322,0.01,,,0.0001,26927,0.01999223232269287
783.63,208475,644,1016,-20.97,323,0.01,,,0.0001,27118,0.0323963426053524
784.39,209231,643,1020,-20.97,324,0.01,,,0.0001,27307,0.007905062288045883
785.36,210003,643,1024,-20.97,326,0.01,,,0.0001,27500,0.011264991015195847
785.65,210756,642,1028,-20.97,327,0.01,,,0.0001,27688,0.03520878404378891
786.22,211509,642,1032,-20.97,329,0.01,,,0.0001,27877,0.008202608674764633
785.32,212279,641,1036,-20.97,330,0.01,,,0.0001,28069,0.02101876586675644
784.57,213040,641,1040,-20.97,332,0.01,,,0.0001,28259,0.01498250663280487
785.35,213796,640,1044,-20.97,333,0.01,,,0.0001,28448,0.01368563249707222
786.93,214597,640,1048,-20.97,335,0.01,,,0.0001,28649,0.007822791114449501
785.99,215349,639,1052,-20.97,336,0.01,,,0.0001,28837,0.020828446373343468
787.38,216130,639,1056,-20.96,338,0.01,,,0.0001,29032,0.07239421457052231
786.94,216904,638,1060,-20.95,339,0.01,,,0.0001,29225,0.029919525608420372
787.35,217691,638,1064,-20.96,341,0.01,,,0.0001,29422,0.006886080838739872
787.84,218457,637,1068,-20.96,342,0.01,,,0.0001,29614,0.007990963757038116
787.84,219201,637,1072,-20.96,344,0.01,,,0.0001,29800,0.011856968514621258
787.83,219966,636,1076,-20.96,345,0.01,,,0.0001,29991,0.008244318887591362
787.83,220702,636,1080,-20.96,346,0.01,,,0.0001,30175,0.013972998596727848
787.82,221457,635,1084,-20.96,348,0.01,,,0.0001,30364,0.014130059629678726
785.88,222202,635,1088,-20.97,349,0.01,,,0.0001,30550,0.005398412235081196
784.67,222950,634,1092,-20.97,351,0.01,,,0.0001,30737,0.026295268908143044
784.49,223738,634,1096,-20.96,352,0.01,,,0.0001,30934,0.04150345176458359
783.1,224482,633,1100,-20.97,354,0.01,,,0.0001,31120,0.021218115463852882
782.5,225222,633,1104,-20.97,355,0.01,,,0.0001,31305,0.014988401904702187
785.39,226036,632,1108,-20.95,357,0.01,,,0.0001,31508,0.009000139310956001
785.12,226792,632,1112,-20.95,358,0.01,,,0.0001,31697,0.07523520290851593
785.87,227564,631,1116,-20.95,360,0.01,,,0.0001,31890,0.029550081118941307
