time/fps,rollout/ep_len_mean,time/episodes,rollout/exploration_rate,time/time_elapsed,time/total_timesteps,rollout/ep_rew_mean,eval/mean_reward,eval/mean_ep_length,train/learning_rate,train/n_updates,train/loss
599,2427.93,3440,0.012778929999999966,1664,997193,-16.17,,,0.0001,224298,0.006044917739927769
,,,0.010000990000000098,,1000000,,-15.7,2537.85,0.0001,224999,0.0103181516751647
593,2453.58,3444,0.01,1685,1000053,-15.99,,,0.0001,225013,0.013006831519305706
593,2463.04,3448,0.01,1690,1002693,-16.01,,,0.0001,225673,0.01961294561624527
593,2470.68,3452,0.01,1695,1005243,-16.07,,,0.0001,226310,0.018097927793860435
592,2481.13,3456,0.01,1699,1007563,-16.04,,,0.0001,226890,0.007060065865516663
592,2504.3,3460,0.01,1704,1010449,-15.89,,,0.0001,227612,0.006763492710888386
592,2504.97,3464,0.01,1708,1012955,-15.88,,,0.0001,228238,0.007665386889129877
592,2510.19,3468,0.01,1713,1015541,-15.89,,,0.0001,228885,0.012672891840338707
592,2534.01,3472,0.01,1718,1018335,-15.75,,,0.0001,229583,0.006655924022197723
592,2561.18,3476,0.01,1723,1021352,-15.56,,,0.0001,230337,0.010406026616692543
592,2575.87,3480,0.01,1728,1024067,-15.56,,,0.0001,231016,0.014873471111059189
592,2567.8,3484,0.01,1732,1026380,-15.74,,,0.0001,231594,0.01832052320241928
592,2581.84,3488,0.01,1737,1029182,-15.68,,,0.0001,232295,0.018142718821763992
592,2591.71,3492,0.01,1742,1031874,-15.65,,,0.0001,232968,0.02024887688457966
592,2605.06,3496,0.01,1746,1034271,-15.6,,,0.0001,233567,0.010045845061540604
592,2598.4,3500,0.01,1751,1037039,-15.59,,,0.0001,234259,0.010254910215735435
592,2606.63,3504,0.01,1756,1039738,-15.53,,,0.0001,234934,0.01622500829398632
591,2615.43,3508,0.01,1760,1042322,-15.55,,,0.0001,235580,0.020784635096788406
591,2633.26,3512,0.01,1765,1045161,-15.5,,,0.0001,236290,0.013784049078822136
591,2633.66,3516,0.01,1770,1047611,-15.45,,,0.0001,236902,0.004095357842743397
591,2640.64,3520,0.01,1775,1050313,-15.34,,,0.0001,237578,0.017040669918060303
591,2661.37,3524,0.01,1780,1053320,-15.33,,,0.0001,238329,0.007238731253892183
591,2672.31,3528,0.01,1785,1056024,-15.3,,,0.0001,239005,0.0031023037154227495
591,2679.22,3532,0.01,1790,1058884,-15.35,,,0.0001,239720,0.011595688760280609
591,2707.03,3536,0.01,1795,1061801,-15.19,,,0.0001,240450,0.018009139224886894
591,2711.61,3540,0.01,1800,1064426,-15.14,,,0.0001,241106,0.0105038583278656
591,2706.79,3544,0.01,1805,1067169,-15.18,,,0.0001,241792,0.00900872703641653
591,2710.24,3548,0.01,1809,1069897,-15.12,,,0.0001,242474,0.02123410999774933
591,2706.33,3552,0.01,1814,1072362,-15.19,,,0.0001,243090,0.014449960552155972
590,2720.32,3556,0.01,1819,1075038,-15.15,,,0.0001,243759,0.007429124787449837
590,2708.48,3560,0.01,1823,1077623,-15.24,,,0.0001,244405,0.016827819868922234
590,2710.2,3564,0.01,1828,1080181,-15.3,,,0.0001,245045,0.008093588054180145
590,2711.53,3568,0.01,1832,1082804,-15.24,,,0.0001,245700,0.019911371171474457
590,2715.02,3572,0.01,1837,1085682,-15.27,,,0.0001,246420,0.005914068315178156
590,2717.64,3576,0.01,1843,1088762,-15.27,,,0.0001,247190,0.004916774574667215
590,2712.7,3580,0.01,1847,1091361,-15.25,,,0.0001,247840,0.011521248146891594
590,2721.55,3584,0.01,1852,1093900,-15.21,,,0.0001,248474,0.018376562744379044
590,2720.3,3588,0.01,1857,1096669,-15.16,,,0.0001,249167,0.019467007368803024
590,2723.44,3592,0.01,1862,1099447,-15.13,,,0.0001,249861,0.011969420127570629
,,,0.01,,1100000,,-15.05,2563.1,0.0001,249999,0.004114863928407431
585,2743.32,3596,0.01,1883,1102342,-14.99,,,0.0001,250585,0.019331037998199463
585,2723.13,3600,0.01,1887,1104591,-15.09,,,0.0001,251147,0.015238196589052677
585,2726.2,3604,0.01,1892,1107363,-15.09,,,0.0001,251840,0.012256914749741554
585,2737.82,3608,0.01,1897,1110233,-14.97,,,0.0001,252558,0.013034780509769917
585,2737.36,3612,0.01,1902,1113054,-14.94,,,0.0001,253263,0.006744864396750927
584,2748.65,3616,0.01,1907,1115791,-14.88,,,0.0001,253947,0.0034959185868501663
584,2760.49,3620,0.01,1912,1118785,-14.74,,,0.0001,254696,0.015877731144428253
584,2744.88,3624,0.01,1917,1121404,-14.77,,,0.0001,255350,0.00804905965924263
584,2745.0,3628,0.01,1922,1124111,-14.72,,,0.0001,256027,0.018361538648605347
584,2736.81,3632,0.01,1927,1126771,-14.57,,,0.0001,256692,0.00936861615628004
584,2728.31,3636,0.01,1931,1129469,-14.66,,,0.0001,257367,0.006867323536425829
584,2740.62,3640,0.01,1936,1132406,-14.61,,,0.0001,258101,0.005231274291872978
584,2746.45,3644,0.01,1942,1135303,-14.64,,,0.0001,258825,0.012972291558980942
584,2750.46,3648,0.01,1947,1138129,-14.61,,,0.0001,259532,0.015954110771417618
584,2775.44,3652,0.01,1952,1141218,-14.27,,,0.0001,260304,0.0032764719799160957
584,2771.33,3656,0.01,1957,1143791,-14.25,,,0.0001,260947,0.004989226348698139
584,2777.0,3660,0.01,1961,1146517,-14.21,,,0.0001,261629,0.028037097305059433
584,2772.85,3664,0.01,1966,1148969,-14.15,,,0.0001,262242,0.006770857609808445
584,2782.84,3668,0.01,1971,1151850,-14.11,,,0.0001,262962,0.008542194962501526
584,2782.58,3672,0.01,1976,1154727,-14.06,,,0.0001,263681,0.018572254106402397
584,2768.61,3676,0.01,1981,1157464,-14.11,,,0.0001,264365,0.012324117124080658
584,2804.4,3680,0.01,1987,1160958,-13.95,,,0.0001,265239,0.026790278032422066
584,2814.3,3684,0.01,1992,1163740,-13.82,,,0.0001,265934,0.010305960662662983
583,2815.3,3688,0.01,1997,1166536,-13.89,,,0.0001,266633,0.01278647780418396
583,2817.37,3692,0.01,2002,1169348,-13.92,,,0.0001,267336,0.020741764456033707
583,2806.0,3696,0.01,2007,1171956,-14.01,,,0.0001,267988,0.006126763764768839
583,2829.92,3700,0.01,2012,1174801,-13.82,,,0.0001,268700,0.006046933121979237
583,2830.69,3704,0.01,2017,1177608,-13.8,,,0.0001,269401,0.010255200788378716
583,2842.37,3708,0.01,2022,1180777,-13.66,,,0.0001,270194,0.0036555638071149588
583,2836.74,3712,0.01,2027,1183467,-13.64,,,0.0001,270866,0.009716013446450233
583,2840.23,3716,0.01,2032,1186290,-13.7,,,0.0001,271572,0.011162323877215385
583,2848.1,3720,0.01,2038,1189471,-13.76,,,0.0001,272367,0.008440818637609482
583,2852.85,3724,0.01,2043,1192214,-13.72,,,0.0001,273053,0.013605245389044285
583,2844.91,3728,0.01,2047,1194720,-13.79,,,0.0001,273679,0.029554419219493866
583,2862.9,3732,0.01,2053,1197823,-13.82,,,0.0001,274455,0.01111548114567995
,,,0.01,,1200000,,-13.5,3100.5,0.0001,274999,0.016224052757024765
577,2868.23,3736,0.01,2077,1200659,-13.78,,,0.0001,275164,0.003766814013943076
577,2887.07,3740,0.01,2083,1204062,-13.69,,,0.0001,276015,0.006445915903896093
577,2884.84,3744,0.01,2088,1206893,-13.6,,,0.0001,276723,0.01484569814056158
577,2877.65,3748,0.01,2093,1209546,-13.58,,,0.0001,277386,0.006076280027627945
577,2879.47,3752,0.01,2099,1212679,-13.73,,,0.0001,278169,0.013898447155952454
577,2879.87,3756,0.01,2103,1215261,-13.71,,,0.0001,278815,0.030399903655052185
577,2910.24,3760,0.01,2109,1218747,-13.54,,,0.0001,279686,0.01328557264059782
577,2920.24,3764,0.01,2114,1221449,-13.41,,,0.0001,280362,0.006531296297907829
577,2932.73,3768,0.01,2120,1224640,-13.34,,,0.0001,281159,0.007264501880854368
577,2925.24,3772,0.01,2124,1227325,-13.25,,,0.0001,281831,0.013092005625367165
577,2920.21,3776,0.01,2129,1229928,-13.28,,,0.0001,282481,0.011599285528063774
577,2904.76,3780,0.01,2135,1233034,-13.26,,,0.0001,283258,0.005960758309811354
577,2912.2,3784,0.01,2140,1236003,-13.24,,,0.0001,284000,0.011868853121995926
577,2919.86,3788,0.01,2145,1238981,-13.11,,,0.0001,284745,0.006324609275907278
577,2938.39,3792,0.01,2151,1242264,-12.99,,,0.0001,285565,0.019205093383789062
577,2945.46,3796,0.01,2156,1245058,-12.97,,,0.0001,286264,0.009288536384701729
577,2953.91,3800,0.01,2161,1248115,-12.87,,,0.0001,287028,0.006550315767526627
577,2979.68,3804,0.01,2167,1251554,-12.76,,,0.0001,287888,0.008887775242328644
577,2979.15,3808,0.01,2173,1254706,-12.82,,,0.0001,288676,0.012746285647153854
577,2996.13,3812,0.01,2179,1257824,-12.67,,,0.0001,289455,0.010746712796390057
577,3009.89,3816,0.01,2184,1260994,-12.51,,,0.0001,290248,0.009524112567305565
577,3030.57,3820,0.01,2191,1264699,-12.38,,,0.0001,291174,0.00932527519762516
577,3050.97,3824,0.01,2197,1267944,-12.28,,,0.0001,291985,0.011714261025190353
577,3090.76,3828,0.01,2203,1271448,-12.0,,,0.0001,292861,0.006404513493180275
577,3097.3,3832,0.01,2209,1274716,-11.97,,,0.0001,293678,0.007577178999781609
577,3118.49,3836,0.01,2215,1278072,-11.77,,,0.0001,294517,0.007947728037834167
576,3104.97,3840,0.01,2220,1281136,-11.83,,,0.0001,295283,0.01350900437682867
576,3096.12,3844,0.01,2225,1283748,-11.93,,,0.0001,295936,0.005126506090164185
576,3125.4,3848,0.01,2231,1287120,-11.74,,,0.0001,296779,0.00886812899261713
576,3115.89,3852,0.01,2236,1290011,-11.77,,,0.0001,297502,0.027374563738703728
576,3125.42,3856,0.01,2241,1292835,-11.75,,,0.0001,298208,0.00790447648614645
576,3116.02,3860,0.01,2246,1296082,-11.85,,,0.0001,299020,0.0077810222283005714
576,3162.86,3864,0.01,2253,1299962,-11.73,,,0.0001,299990,0.012780196033418179
,,,0.01,,1300000,,-12.45,3118.7,0.0001,299999,0.006977359298616648
571,3158.59,3868,0.01,2278,1303047,-11.79,,,0.0001,300761,0.020973622798919678
571,3200.58,3872,0.01,2285,1306783,-11.65,,,0.0001,301695,0.008059659972786903
571,3232.18,3876,0.01,2291,1310182,-11.48,,,0.0001,302545,0.015093818306922913
571,3247.47,3880,0.01,2297,1313670,-11.43,,,0.0001,303417,0.025888457894325256
571,3265.4,3884,0.01,2303,1317081,-11.27,,,0.0001,304270,0.038485512137413025
571,3266.88,3888,0.01,2309,1320107,-11.28,,,0.0001,305026,0.005693733226507902
571,3282.07,3892,0.01,2315,1323770,-11.14,,,0.0001,305942,0.012732146307826042
571,3306.59,3896,0.01,2321,1327173,-10.9,,,0.0001,306793,0.0161213930696249
571,3310.95,3900,0.01,2327,1330348,-10.92,,,0.0001,307586,0.008223747834563255
571,3288.84,3904,0.01,2332,1333235,-11.02,,,0.0001,308308,0.003959811758249998
571,3287.4,3908,0.01,2337,1336349,-11.01,,,0.0001,309087,0.013022730126976967
571,3273.64,3912,0.01,2342,1339123,-11.12,,,0.0001,309780,0.009235765784978867
571,3258.9,3916,0.01,2347,1341923,-11.23,,,0.0001,310480,0.02725926600396633
571,3249.56,3920,0.01,2354,1345389,-11.23,,,0.0001,311347,0.010303212329745293
571,3251.77,3924,0.01,2359,1348694,-11.24,,,0.0001,312173,0.010664252564311028
571,3251.41,3928,0.01,2366,1352188,-11.22,,,0.0001,313046,0.006078739650547504
571,3263.46,3932,0.01,2372,1355759,-11.07,,,0.0001,313939,0.004473431967198849
571,3248.76,3936,0.01,2377,1358755,-11.03,,,0.0001,314688,0.011847840622067451
571,3249.61,3940,0.01,2383,1361839,-10.96,,,0.0001,315459,0.008029350079596043
571,3277.03,3944,0.01,2389,1365132,-10.66,,,0.0001,316282,0.009800308384001255
571,3285.37,3948,0.01,2395,1368721,-10.67,,,0.0001,317180,0.002943372819572687
571,3297.89,3952,0.01,2401,1371936,-10.56,,,0.0001,317983,0.00886207539588213
571,3310.63,3956,0.01,2406,1375061,-10.4,,,0.0001,318765,0.009176374413073063
571,3301.44,3960,0.01,2412,1378084,-10.34,,,0.0001,319520,0.006651393137872219
571,3295.3,3964,0.01,2418,1381805,-10.23,,,0.0001,320451,0.013153577223420143
571,3286.78,3968,0.01,2423,1384674,-10.26,,,0.0001,321168,0.009612096473574638
571,3264.8,3972,0.01,2429,1387861,-10.3,,,0.0001,321965,0.01180115994066
571,3264.43,3976,0.01,2435,1391241,-10.31,,,0.0001,322810,0.018068945035338402
571,3243.67,3980,0.01,2440,1394200,-10.41,,,0.0001,323549,0.0025648316368460655
571,3209.03,3984,0.01,2445,1396747,-10.64,,,0.0001,324186,0.003315908368676901
,,,0.01,,1400000,,-7.55,3571.4,0.0001,324999,0.006335863843560219
565,3219.12,3988,0.01,2473,1400023,-10.5,,,0.0001,325005,0.007173875346779823
565,3198.65,3992,0.01,2479,1403174,-10.62,,,0.0001,325793,0.005204359069466591
565,3177.27,3996,0.01,2484,1406029,-10.8,,,0.0001,326507,0.008710067719221115
565,3184.53,4000,0.01,2490,1409379,-10.77,,,0.0001,327344,0.009664664044976234
565,3211.86,4004,0.01,2496,1412947,-10.52,,,0.0001,328236,0.01282595656812191
565,3216.52,4008,0.01,2502,1416190,-10.42,,,0.0001,329047,0.015239786356687546
565,3223.01,4012,0.01,2507,1419124,-10.33,,,0.0001,329780,0.009960193186998367
565,3220.57,4016,0.01,2512,1421864,-10.28,,,0.0001,330465,0.01620565727353096
565,3215.33,4020,0.01,2518,1425198,-10.23,,,0.0001,331299,0.017288725823163986
565,3201.2,4024,0.01,2523,1428152,-10.25,,,0.0001,332037,0.04258233308792114
565,3186.12,4028,0.01,2529,1431267,-10.36,,,0.0001,332816,0.009126678109169006
565,3154.86,4032,0.01,2533,1434056,-10.6,,,0.0001,333513,0.022924130782485008
565,3166.26,4036,0.01,2539,1437336,-10.56,,,0.0001,334333,0.016594305634498596
565,3195.82,4040,0.01,2546,1441154,-10.33,,,0.0001,335288,0.014130284078419209
565,3197.08,4044,0.01,2552,1444480,-10.42,,,0.0001,336119,0.004140670411288738
565,3202.77,4048,0.01,2559,1448206,-10.29,,,0.0001,337051,0.01735808700323105
565,3215.81,4052,0.01,2565,1451741,-10.23,,,0.0001,337935,0.005922879558056593
565,3223.66,4056,0.01,2571,1455074,-10.18,,,0.0001,338768,0.0246028620749712
565,3249.93,4060,0.01,2577,1458754,-9.99,,,0.0001,339688,0.006250826641917229
565,3248.98,4064,0.01,2584,1462451,-10.18,,,0.0001,340612,0.007745184004306793
565,3285.88,4068,0.01,2590,1466235,-9.97,,,0.0001,341558,0.03931392729282379
565,3287.17,4072,0.01,2596,1469446,-9.97,,,0.0001,342361,0.018107909709215164
565,3268.5,4076,0.01,2601,1472369,-9.99,,,0.0001,343092,0.01037784293293953
565,3286.96,4080,0.01,2607,1475792,-9.83,,,0.0001,343947,0.005244916304945946
565,3297.89,4084,0.01,2613,1478618,-9.72,,,0.0001,344654,0.00838755164295435
565,3303.11,4088,0.01,2619,1482025,-9.73,,,0.0001,345506,0.012393971905112267
565,3301.62,4092,0.01,2624,1485134,-9.69,,,0.0001,346283,0.01683051697909832
565,3320.99,4096,0.01,2630,1488479,-9.56,,,0.0001,347119,0.023227740079164505
565,3340.38,4100,0.01,2637,1492313,-9.47,,,0.0001,348078,0.010144732892513275
565,3334.25,4104,0.01,2643,1495726,-9.53,,,0.0001,348931,0.008134841918945312
565,3369.43,4108,0.01,2650,1499851,-9.44,,,0.0001,349962,0.013274536468088627
,,,0.01,,1500000,,-8.15,3752.25,0.0001,349999,0.011862876825034618
560,3386.94,4112,0.01,2680,1503220,-9.46,,,0.0001,350804,0.01025845855474472
560,3406.38,4116,0.01,2686,1506441,-9.35,,,0.0001,351610,0.019360216334462166
560,3417.58,4120,0.01,2692,1510058,-9.35,,,0.0001,352514,0.00514292111620307
560,3419.99,4124,0.01,2697,1513068,-9.38,,,0.0001,353266,0.009590160101652145
560,3432.43,4128,0.01,2704,1516493,-9.28,,,0.0001,354123,0.009195955470204353
560,3463.96,4132,0.01,2710,1520073,-9.09,,,0.0001,355018,0.02382410690188408
560,3476.57,4136,0.01,2716,1523665,-9.18,,,0.0001,355916,0.010031642392277718
560,3468.18,4140,0.01,2723,1527277,-9.36,,,0.0001,356819,0.016042934730648994
560,3481.82,4144,0.01,2729,1530945,-9.31,,,0.0001,357736,0.012645154260098934
560,3454.93,4148,0.01,2735,1534011,-9.57,,,0.0001,358502,0.013969499617815018
560,3468.0,4152,0.01,2742,1537874,-9.58,,,0.0001,359468,0.008367044851183891
560,3465.57,4156,0.01,2748,1541147,-9.64,,,0.0001,360286,0.0087045356631279
560,3455.53,4160,0.01,2754,1544579,-9.8,,,0.0001,361144,0.00953572429716587
560,3454.08,4164,0.01,2760,1548246,-9.74,,,0.0001,362061,0.007939428091049194
560,3450.68,4168,0.01,2767,1551959,-9.72,,,0.0001,362989,0.018547890707850456
560,3489.82,4172,0.01,2774,1556152,-9.52,,,0.0001,364037,0.01169913075864315
560,3527.02,4176,0.01,2781,1560007,-9.34,,,0.0001,365001,0.009739836677908897
560,3549.62,4180,0.01,2788,1563998,-9.17,,,0.0001,365999,0.008181805722415447
560,3569.84,4184,0.01,2794,1567331,-9.16,,,0.0001,366832,0.007989047095179558
560,3591.93,4188,0.01,2801,1571285,-9.13,,,0.0001,367821,0.0150683568790555
560,3626.53,4192,0.01,2808,1575260,-9.0,,,0.0001,368814,0.009556039236485958
560,3636.24,4196,0.01,2814,1578856,-9.08,,,0.0001,369713,0.00853459257632494
560,3606.41,4200,0.01,2820,1581944,-9.2,,,0.0001,370485,0.014366161078214645
560,3618.25,4204,0.01,2827,1585659,-9.19,,,0.0001,371414,0.013817875646054745
560,3595.64,4208,0.01,2833,1589202,-9.15,,,0.0001,372300,0.009067682549357414
560,3626.75,4212,0.01,2840,1593355,-8.98,,,0.0001,373338,0.009738077409565449
560,3642.72,4216,0.01,2847,1596978,-8.91,,,0.0001,374244,0.016124041751027107
,,,0.01,,1600000,,-6.6,3577.7,0.0001,374999,0.027201054617762566
556,3639.41,4220,0.01,2876,1600515,-8.97,,,0.0001,375128,0.01005869172513485
556,3648.8,4224,0.01,2881,1603764,-8.9,,,0.0001,375940,0.009279747493565083
556,3651.31,4228,0.01,2888,1607252,-8.99,,,0.0001,376812,0.010357571765780449
556,3650.7,4232,0.01,2894,1610811,-8.97,,,0.0001,377702,0.010420486330986023
556,3640.14,4236,0.01,2900,1614141,-8.96,,,0.0001,378535,0.012953212484717369
556,3647.64,4240,0.01,2906,1617946,-8.77,,,0.0001,379486,0.009112218394875526
556,3643.88,4244,0.01,2913,1621511,-8.63,,,0.0001,380377,0.011448167264461517
556,3666.31,4248,0.01,2919,1625124,-8.49,,,0.0001,381280,0.010310315527021885
556,3650.85,4252,0.01,2925,1628608,-8.55,,,0.0001,382151,0.013026637956500053
556,3667.12,4256,0.01,2932,1632291,-8.36,,,0.0001,383072,0.03321540355682373
556,3657.19,4260,0.01,2937,1635469,-8.43,,,0.0001,383867,0.029088757932186127
556,3652.85,4264,0.01,2944,1639029,-8.48,,,0.0001,384757,0.01042459812015295
556,3652.8,4268,0.01,2950,1642732,-8.46,,,0.0001,385682,0.007462673354893923
556,3630.75,4272,0.01,2957,1646373,-8.63,,,0.0001,386593,0.015470322221517563
556,3638.38,4276,0.01,2964,1650412,-8.59,,,0.0001,387602,0.005877026356756687
556,3635.42,4280,0.01,2971,1654328,-8.8,,,0.0001,388581,0.009324420243501663
556,3643.77,4284,0.01,2977,1657865,-8.7,,,0.0001,389466,0.011553213000297546
556,3617.77,4288,0.01,2983,1661174,-8.54,,,0.0001,390293,0.010518570430576801
556,3616.03,4292,0.01,2990,1665105,-8.53,,,0.0001,391276,0.01103904191404581
556,3623.88,4296,0.01,2997,1668890,-8.38,,,0.0001,392222,0.005938718095421791
556,3652.86,4300,0.01,3004,1672702,-8.31,,,0.0001,393175,0.03187558799982071
556,3664.36,4304,0.01,3011,1676709,-8.13,,,0.0001,394177,0.011093676090240479
556,3657.06,4308,0.01,3017,1680072,-8.3,,,0.0001,395017,0.017016451805830002
556,3633.75,4312,0.01,3023,1683641,-8.38,,,0.0001,395910,0.005913481116294861
556,3635.47,4316,0.01,3030,1687301,-8.38,,,0.0001,396825,0.005926281213760376
556,3663.26,4320,0.01,3037,1691531,-8.29,,,0.0001,397882,0.01636406034231186
556,3683.69,4324,0.01,3044,1695295,-8.19,,,0.0001,398823,0.05666704848408699
556,3711.34,4328,0.01,3051,1699479,-7.89,,,0.0001,399869,0.01022009365260601
,,,0.01,,1700000,,-7.7,3554.6,0.0001,399999,0.02171606384217739
552,3713.98,4332,0.01,3080,1703104,-7.91,,,0.0001,400775,0.05251201614737511
552,3750.36,4336,0.01,3087,1707340,-7.72,,,0.0001,401834,0.015002159401774406
552,3729.81,4340,0.01,3093,1710628,-7.87,,,0.0001,402656,0.010899802669882774
552,3749.47,4344,0.01,3101,1714697,-7.84,,,0.0001,403674,0.009970689192414284
552,3756.31,4348,0.01,3107,1718489,-7.84,,,0.0001,404622,0.005245434120297432
552,3795.06,4352,0.01,3115,1722936,-7.45,,,0.0001,405733,0.005238131619989872
553,3791.61,4356,0.01,3122,1726523,-7.53,,,0.0001,406630,0.0343535877764225
553,3789.57,4360,0.01,3127,1729654,-7.45,,,0.0001,407413,0.008363988250494003
553,3795.19,4364,0.01,3134,1733352,-7.28,,,0.0001,408337,0.007814341224730015
553,3789.01,4368,0.01,3140,1736901,-7.31,,,0.0001,409225,0.03371041640639305
553,3793.01,4372,0.01,3147,1740649,-7.16,,,0.0001,410162,0.004220719449222088
553,3784.85,4376,0.01,3153,1744490,-7.21,,,0.0001,411122,0.018880436196923256
553,3807.57,4380,0.01,3161,1748979,-7.08,,,0.0001,412244,0.007909413427114487
553,3804.53,4384,0.01,3168,1752441,-6.98,,,0.0001,413110,0.009286352433264256
553,3797.1,4388,0.01,3173,1755563,-7.16,,,0.0001,413890,0.026852505281567574
553,3798.6,4392,0.01,3180,1759542,-7.12,,,0.0001,414885,0.00740609597414732
553,3799.24,4396,0.01,3187,1763345,-7.19,,,0.0001,415836,0.008511321619153023
553,3828.93,4400,0.01,3195,1767893,-7.02,,,0.0001,416973,0.02787330374121666
553,3831.39,4404,0.01,3202,1771951,-6.94,,,0.0001,417987,0.0054036895744502544
553,3844.53,4408,0.01,3209,1775647,-6.89,,,0.0001,418911,0.014383004978299141
553,3858.75,4412,0.01,3216,1779573,-6.83,,,0.0001,419893,0.01199471578001976
553,3845.82,4416,0.01,3222,1782915,-6.94,,,0.0001,420728,0.007046636659651995
553,3847.22,4420,0.01,3229,1787187,-6.64,,,0.0001,421796,0.016342006623744965
553,3869.73,4424,0.01,3237,1791507,-6.59,,,0.0001,422876,0.005489904433488846
553,3856.85,4428,0.01,3244,1795362,-6.59,,,0.0001,423840,0.007045649457722902
553,3874.28,4432,0.01,3251,1799428,-6.42,,,0.0001,424856,0.014897573739290237
,,,0.01,,1800000,,-4.0,4137.6,0.0001,424999,0.03495267778635025
549,3864.89,4436,0.01,3284,1803437,-6.52,,,0.0001,425859,0.017022058367729187
549,3906.12,4440,0.01,3292,1807757,-6.38,,,0.0001,426939,0.005231430754065514
549,3910.3,4444,0.01,3299,1811929,-6.47,,,0.0001,427982,0.0032167709432542324
549,3917.05,4448,0.01,3306,1815893,-6.3,,,0.0001,428973,0.007850917056202888
549,3884.04,4452,0.01,3313,1819520,-6.49,,,0.0001,429879,0.009907424449920654
549,3909.1,4456,0.01,3320,1823730,-6.2,,,0.0001,430932,0.01731584034860134
549,3955.09,4460,0.01,3328,1828018,-5.98,,,0.0001,432004,0.01900097355246544
549,3981.11,4464,0.01,3336,1832365,-5.91,,,0.0001,433091,0.004259441047906876
549,3989.65,4468,0.01,3342,1836133,-5.88,,,0.0001,434033,0.019678570330142975
549,4002.93,4472,0.01,3349,1840214,-5.97,,,0.0001,435053,0.006931368261575699
549,4029.93,4476,0.01,3357,1844726,-5.92,,,0.0001,436181,0.0054498277604579926
549,4024.27,4480,0.01,3365,1849077,-5.83,,,0.0001,437269,0.01546510774642229
549,4057.03,4484,0.01,3373,1853356,-5.66,,,0.0001,438338,0.01811154931783676
549,4096.16,4488,0.01,3380,1857456,-5.3,,,0.0001,439363,0.022767173126339912
549,4100.98,4492,0.01,3387,1861557,-5.33,,,0.0001,440389,0.0032412109430879354
549,4094.35,4496,0.01,3394,1865184,-4.99,,,0.0001,441295,0.0031108595430850983
549,4072.98,4500,0.01,3401,1869201,-5.05,,,0.0001,442300,0.005928653292357922
549,4085.83,4504,0.01,3409,1873593,-5.16,,,0.0001,443398,0.014899404719471931
549,4103.63,4508,0.01,3416,1877729,-4.97,,,0.0001,444432,0.009754767641425133
549,4089.2,4512,0.01,3423,1881282,-4.98,,,0.0001,445320,0.0156809464097023
549,4105.47,4516,0.01,3429,1885036,-4.93,,,0.0001,446258,0.036448411643505096
549,4092.01,4520,0.01,3436,1888964,-5.29,,,0.0001,447240,0.003328667487949133
549,4063.4,4524,0.01,3443,1892568,-5.34,,,0.0001,448141,0.007674643769860268
549,4068.47,4528,0.01,3450,1896552,-5.44,,,0.0001,449137,0.005704094655811787
,,,0.01,,1900000,,-5.0,3739.6,0.0001,449999,0.0031763131264597178
545,4056.09,4532,0.01,3480,1900299,-5.4,,,0.0001,450074,0.007871672511100769
546,4043.61,4536,0.01,3487,1903985,-5.39,,,0.0001,450996,0.04961051046848297
546,4035.1,4540,0.01,3494,1908094,-5.56,,,0.0001,452023,0.011961713433265686
546,4029.0,4544,0.01,3501,1912113,-5.4,,,0.0001,453028,0.01954849623143673
546,4047.33,4548,0.01,3509,1916531,-5.29,,,0.0001,454132,0.010326365008950233
546,4068.54,4552,0.01,3516,1920680,-5.16,,,0.0001,455169,0.010221322998404503
546,4050.5,4556,0.01,3523,1924451,-5.38,,,0.0001,456112,0.009891948662698269
546,4041.13,4560,0.01,3530,1928491,-5.4,,,0.0001,457122,0.04505573585629463
546,4025.87,4564,0.01,3537,1932450,-5.47,,,0.0001,458112,0.006784581579267979
546,4036.41,4568,0.01,3544,1936477,-5.19,,,0.0001,459119,0.04944930598139763
546,4018.01,4572,0.01,3551,1940097,-5.24,,,0.0001,460024,0.02680162712931633
546,3992.18,4576,0.01,3558,1943958,-5.21,,,0.0001,460989,0.03704245388507843
546,3978.31,4580,0.01,3565,1947959,-5.23,,,0.0001,461989,0.004172191023826599
546,3986.19,4584,0.01,3573,1952436,-5.26,,,0.0001,463108,0.006303220987319946
546,3985.42,4588,0.01,3580,1956510,-5.31,,,0.0001,464127,0.007545247208327055
546,3996.87,4592,0.01,3588,1960889,-5.17,,,0.0001,465222,0.014471573755145073
546,4012.44,4596,0.01,3595,1964912,-5.38,,,0.0001,466227,0.02394448034465313
546,3992.51,4600,0.01,3601,1968435,-5.29,,,0.0001,467108,0.02655922621488571
546,3973.42,4604,0.01,3608,1972343,-5.26,,,0.0001,468085,0.014187231659889221
546,3991.7,4608,0.01,3616,1976947,-5.32,,,0.0001,469236,0.012024776078760624
546,4002.51,4612,0.01,3623,1980777,-5.07,,,0.0001,470194,0.008058263920247555
546,4007.28,4616,0.01,3630,1984645,-4.89,,,0.0001,471161,0.009744304232299328
546,3999.97,4620,0.01,3636,1988392,-4.77,,,0.0001,472097,0.013885410502552986
546,4028.02,4624,0.01,3644,1992691,-4.56,,,0.0001,473172,0.013979999348521233
546,4038.31,4628,0.01,3651,1996935,-4.36,,,0.0001,474233,0.011420896276831627
,,,0.01,,2000000,,-4.3,4049.45,0.0001,474999,0.012666131369769573
