time/fps,time/episodes,rollout/ep_rew_mean,time/total_timesteps,time/time_elapsed,rollout/ep_len_mean,rollout/exploration_rate,train/learning_rate,train/n_updates,train/loss,eval/mean_ep_length,eval/mean_reward
250,2312,-11.42,984199,3933,3020.97,0.01,0.0001,243549,0.008559735491871834,,
250,2316,-11.3,987536,3946,3039.0,0.01,0.0001,244383,0.020571868866682053,,
250,2320,-11.16,990713,3960,3060.8,0.01,0.0001,245178,0.004599141888320446,,
250,2324,-11.12,993647,3971,3059.36,0.01,0.0001,245911,0.004238894209265709,,
250,2328,-11.01,996780,3984,3069.58,0.01,0.0001,246694,0.005322583951056004,,
250,2332,-10.95,999369,3996,3067.17,0.01,0.0001,247342,0.011710128746926785,,
,,,1000000,,,0.01,0.0001,247499,0.021958794444799423,3191.1,-10.15
247,2336,-11.02,1002431,4048,3057.06,0.01,0.0001,248107,0.01984989270567894,,
247,2340,-11.09,1005435,4061,3048.31,0.01,0.0001,248858,0.02390896901488304,,
247,2344,-11.42,1008191,4072,3014.08,0.01,0.0001,249547,0.018979661166667938,,
247,2348,-11.37,1011492,4085,3017.63,0.01,0.0001,250372,0.014463551342487335,,
247,2352,-11.49,1014386,4096,3011.88,0.01,0.0001,251096,0.009978797286748886,,
247,2356,-11.53,1017483,4111,3005.98,0.01,0.0001,251870,0.01936228759586811,,
247,2360,-11.5,1020592,4124,3007.72,0.01,0.0001,252647,0.007460856810212135,,
247,2364,-11.63,1023456,4136,2989.59,0.01,0.0001,253363,0.011823883280158043,,
247,2368,-11.64,1026404,4149,2990.73,0.01,0.0001,254100,0.009329267777502537,,
247,2372,-11.7,1029554,4162,2991.14,0.01,0.0001,254888,0.007484511472284794,,
247,2376,-11.68,1032614,4175,3001.76,0.01,0.0001,255653,0.010105887427926064,,
247,2380,-11.49,1036151,4190,3029.56,0.01,0.0001,256537,0.008061176165938377,,
247,2384,-11.52,1039012,4202,3014.6,0.01,0.0001,257252,0.004987633787095547,,
247,2388,-11.49,1042141,4217,3022.95,0.01,0.0001,258035,0.005741654429584742,,
247,2392,-11.42,1045327,4230,3028.98,0.01,0.0001,258831,0.020075403153896332,,
247,2396,-11.52,1048105,4242,3032.04,0.01,0.0001,259526,0.017164450138807297,,
247,2400,-11.58,1050816,4254,3025.13,0.01,0.0001,260203,0.0059461770579218864,,
246,2404,-11.56,1053641,4266,3032.58,0.01,0.0001,260910,0.012545334175229073,,
246,2408,-11.64,1056581,4279,3022.58,0.01,0.0001,261645,0.008935474790632725,,
246,2412,-11.64,1059427,4291,3031.12,0.01,0.0001,262356,0.015038039535284042,,
246,2416,-11.69,1062907,4305,3036.74,0.01,0.0001,263226,0.01112107653170824,,
246,2420,-11.68,1065968,4318,3032.15,0.01,0.0001,263991,0.01236224640160799,,
246,2424,-11.61,1069255,4332,3046.25,0.01,0.0001,264813,0.014399911276996136,,
246,2428,-11.66,1072180,4344,3037.9,0.01,0.0001,265544,0.012897763401269913,,
246,2432,-11.59,1075477,4358,3066.44,0.01,0.0001,266369,0.030131446197628975,,
246,2436,-11.69,1078155,4370,3051.06,0.01,0.0001,267038,0.006669860798865557,,
246,2440,-11.7,1081206,4382,3053.26,0.01,0.0001,267801,0.016416355967521667,,
246,2444,-11.65,1084063,4392,3057.02,0.01,0.0001,268515,0.033986642956733704,,
246,2448,-11.72,1086881,4404,3037.93,0.01,0.0001,269220,0.012524322606623173,,
246,2452,-11.67,1089782,4416,3038.07,0.01,0.0001,269945,0.015378070995211601,,
246,2456,-11.78,1092350,4426,3016.93,0.01,0.0001,270587,0.007296476047486067,,
246,2460,-11.73,1095663,4439,3025.3,0.01,0.0001,271415,0.014909734018146992,,
246,2464,-11.65,1099053,4453,3046.23,0.01,0.0001,272263,0.01078113541007042,,
,,,1100000,,,0.01,0.0001,272499,0.005855831317603588,3303.6,-9.75
244,2468,-11.6,1102260,4501,3057.03,0.01,0.0001,273064,0.0266830213367939,,
244,2472,-11.53,1105501,4514,3060.77,0.01,0.0001,273875,0.005943188443779945,,
244,2476,-11.5,1108518,4527,3059.38,0.01,0.0001,274629,0.00719220656901598,,
244,2480,-11.52,1111801,4540,3049.73,0.01,0.0001,275450,0.012090438045561314,,
244,2484,-11.38,1115443,4555,3080.65,0.01,0.0001,276360,0.002923773368820548,,
244,2488,-11.4,1118216,4565,3066.24,0.01,0.0001,277053,0.008510742336511612,,
244,2492,-11.41,1121019,4576,3050.64,0.01,0.0001,277754,0.011590540409088135,,
244,2496,-11.29,1123943,4589,3056.5,0.01,0.0001,278485,0.011315297335386276,,
244,2500,-11.23,1127132,4603,3075.58,0.01,0.0001,279282,0.012093299999833107,,
244,2504,-11.04,1130663,4618,3103.7,0.01,0.0001,280165,0.008262332528829575,,
244,2508,-11.03,1133601,4631,3103.79,0.01,0.0001,280900,0.01903710328042507,,
244,2512,-11.06,1136287,4643,3097.42,0.01,0.0001,281571,0.011157570406794548,,
244,2516,-11.22,1139045,4655,3068.65,0.01,0.0001,282261,0.013970144093036652,,
244,2520,-11.3,1141887,4667,3059.94,0.01,0.0001,282971,0.02553006447851658,,
244,2524,-11.37,1144839,4680,3046.71,0.01,0.0001,283709,0.004946938715875149,,
244,2528,-11.36,1147825,4693,3049.1,0.01,0.0001,284456,0.011624585837125778,,
244,2532,-11.49,1150473,4704,3022.86,0.01,0.0001,285118,0.02778124436736107,,
244,2536,-11.31,1153547,4718,3039.05,0.01,0.0001,285886,0.015557711943984032,,
244,2540,-11.16,1157065,4732,3057.54,0.01,0.0001,286766,0.01658514514565468,,
244,2544,-11.15,1159973,4744,3059.8,0.01,0.0001,287493,0.008060452528297901,,
244,2548,-11.08,1163438,4760,3085.59,0.01,0.0001,288359,0.01583712175488472,,
244,2552,-10.95,1166618,4772,3096.58,0.01,0.0001,289154,0.037374403327703476,,
244,2556,-10.76,1169832,4785,3122.47,0.01,0.0001,289957,0.023436060175299644,,
244,2560,-10.91,1172592,4798,3100.02,0.01,0.0001,290647,0.00774932187050581,,
244,2564,-10.94,1175543,4810,3082.55,0.01,0.0001,291385,0.013295760378241539,,
244,2568,-10.9,1178777,4823,3083.58,0.01,0.0001,292194,0.02456597611308098,,
244,2572,-11.01,1181847,4835,3076.7,0.01,0.0001,292961,0.009559134021401405,,
244,2576,-11.0,1185068,4847,3084.36,0.01,0.0001,293766,0.011179031804203987,,
244,2580,-11.03,1188491,4863,3089.68,0.01,0.0001,294622,0.006127901375293732,,
244,2584,-11.16,1191643,4875,3070.1,0.01,0.0001,295410,0.010133055970072746,,
244,2588,-11.22,1194501,4888,3073.45,0.01,0.0001,296125,0.02618177980184555,,
244,2592,-11.24,1197468,4901,3079.71,0.01,0.0001,296866,0.00463645625859499,,
,,,1200000,,,0.01,0.0001,297499,0.019861705601215363,3026.35,-11.95
242,2596,-11.29,1200340,4951,3077.42,0.01,0.0001,297584,0.0137795964255929,,
242,2600,-11.19,1203797,4966,3088.22,0.01,0.0001,298449,0.008981488645076752,,
242,2604,-11.25,1206894,4978,3071.08,0.01,0.0001,299223,0.009249955415725708,,
242,2608,-11.15,1210013,4991,3077.87,0.01,0.0001,300003,0.009702824056148529,,
242,2612,-10.95,1213725,5007,3118.88,0.01,0.0001,300931,0.005130391102284193,,
242,2616,-10.86,1216930,5020,3136.56,0.01,0.0001,301732,0.013523336499929428,,
242,2620,-10.81,1219987,5032,3145.37,0.01,0.0001,302496,0.0052746678702533245,,
242,2624,-10.74,1223427,5047,3165.27,0.01,0.0001,303356,0.018252773210406303,,
242,2628,-10.83,1225947,5058,3146.88,0.01,0.0001,303986,0.019621605053544044,,
242,2632,-10.61,1229730,5075,3192.14,0.01,0.0001,304932,0.01068594679236412,,
242,2636,-10.76,1232439,5086,3177.38,0.01,0.0001,305609,0.006319898646324873,,
242,2640,-10.93,1235220,5099,3148.29,0.01,0.0001,306304,0.02715756557881832,,
242,2644,-10.85,1238505,5113,3163.47,0.01,0.0001,307126,0.016527872532606125,,
242,2648,-10.99,1241346,5126,3138.28,0.01,0.0001,307836,0.012080131098628044,,
242,2652,-10.94,1244919,5142,3154.48,0.01,0.0001,308729,0.019989171996712685,,
242,2656,-10.91,1248375,5155,3163.94,0.01,0.0001,309593,0.017427287995815277,,
242,2660,-10.69,1251646,5168,3184.8,0.01,0.0001,310411,0.03516402840614319,,
242,2664,-10.77,1254713,5181,3189.39,0.01,0.0001,311178,0.004079459235072136,,
242,2668,-10.84,1258055,5196,3193.45,0.01,0.0001,312013,0.011504851281642914,,
242,2672,-10.87,1261122,5210,3193.24,0.01,0.0001,312780,0.0293002687394619,,
241,2676,-10.94,1264326,5224,3193.01,0.01,0.0001,313581,0.01407034881412983,,
241,2680,-11.12,1267032,5236,3164.21,0.01,0.0001,314257,0.006231388077139854,,
241,2684,-11.02,1270648,5252,3183.07,0.01,0.0001,315161,0.0073127420619130135,,
241,2688,-10.87,1274019,5266,3203.19,0.01,0.0001,316004,0.020914588123559952,,
241,2692,-10.71,1278117,5283,3248.82,0.01,0.0001,317029,0.05827828496694565,,
241,2696,-10.65,1281276,5297,3260.42,0.01,0.0001,317818,0.008036520332098007,,
241,2700,-10.74,1284606,5311,3255.03,0.01,0.0001,318651,0.005106611177325249,,
241,2704,-10.91,1287579,5323,3250.16,0.01,0.0001,319394,0.014975140802562237,,
241,2708,-11.01,1290603,5335,3246.5,0.01,0.0001,320150,0.006952699739485979,,
241,2712,-11.16,1293611,5348,3218.38,0.01,0.0001,320902,0.024135297164320946,,
241,2716,-11.21,1296719,5362,3214.49,0.01,0.0001,321679,0.006627107039093971,,
,,,1300000,,,0.01,0.0001,322499,0.014321234077215195,3377.45,-10.15
240,2720,-11.28,1300080,5415,3226.25,0.01,0.0001,322519,0.011748509481549263,,
239,2724,-11.22,1303953,5433,3243.12,0.01,0.0001,323488,0.006545521318912506,,
239,2728,-11.07,1307213,5446,3272.37,0.01,0.0001,324303,0.02211320400238037,,
239,2732,-11.14,1310624,5461,3257.73,0.01,0.0001,325155,0.032526981085538864,,
240,2736,-11.12,1313634,5473,3269.41,0.01,0.0001,325908,0.017845269292593002,,
240,2740,-11.11,1316821,5485,3285.37,0.01,0.0001,326705,0.006111807655543089,,
240,2744,-11.06,1320382,5500,3296.2,0.01,0.0001,327595,0.0047421944327652454,,
240,2748,-10.82,1324391,5516,3342.89,0.01,0.0001,328597,0.01657722145318985,,
240,2752,-10.8,1328080,5531,3347.27,0.01,0.0001,329519,0.010274957865476608,,
240,2756,-10.79,1331460,5545,3344.36,0.01,0.0001,330364,0.01921853981912136,,
240,2760,-10.66,1335271,5561,3366.18,0.01,0.0001,331317,0.009604878723621368,,
240,2764,-10.59,1338617,5575,3377.31,0.01,0.0001,332154,0.00427212892100215,,
240,2768,-10.62,1341735,5590,3368.39,0.01,0.0001,332933,0.0055164252407848835,,
240,2772,-10.52,1345057,5604,3378.51,0.01,0.0001,333764,0.012358129024505615,,
239,2776,-10.25,1348875,5620,3402.94,0.01,0.0001,334718,0.009649146348237991,,
240,2780,-10.01,1352748,5635,3449.84,0.01,0.0001,335686,0.037598639726638794,,
240,2784,-9.94,1356726,5652,3464.14,0.01,0.0001,336681,0.020002122968435287,,
239,2788,-10.01,1360006,5667,3460.49,0.01,0.0001,337501,0.013309242203831673,,
240,2792,-10.12,1363367,5680,3431.05,0.01,0.0001,338341,0.045619089156389236,,
239,2796,-10.12,1366691,5695,3437.66,0.01,0.0001,339172,0.004862955305725336,,
240,2800,-10.11,1369908,5707,3432.94,0.01,0.0001,339976,0.003828180953860283,,
240,2804,-10.01,1373486,5721,3456.84,0.01,0.0001,340871,0.015485644340515137,,
240,2808,-9.99,1376588,5734,3460.15,0.01,0.0001,341646,0.06341147422790527,,
240,2812,-9.76,1380728,5752,3505.34,0.01,0.0001,342681,0.02429371327161789,,
239,2816,-9.5,1384902,5770,3547.97,0.01,0.0001,343725,0.014939019456505775,,
239,2820,-9.51,1388097,5783,3541.44,0.01,0.0001,344524,0.013745204545557499,,
239,2824,-9.52,1391687,5800,3530.08,0.01,0.0001,345421,0.004506167024374008,,
239,2828,-9.43,1395306,5815,3544.49,0.01,0.0001,346326,0.006069905590265989,,
239,2832,-9.35,1399047,5831,3557.51,0.01,0.0001,347261,0.009477727115154266,,
,,,1400000,,,0.01,0.0001,347499,0.013103628531098366,3472.15,-10.6
238,2836,-9.09,1403259,5892,3605.99,0.01,0.0001,348314,0.00459532905369997,,
238,2840,-8.99,1406937,5908,3625.59,0.01,0.0001,349234,0.0327761173248291,,
238,2844,-8.94,1410866,5925,3640.22,0.01,0.0001,350216,0.0062537165358662605,,
238,2848,-9.01,1414371,5940,3620.56,0.01,0.0001,351092,0.007989149540662766,,
238,2852,-9.03,1418145,5956,3623.96,0.01,0.0001,352036,0.035162366926670074,,
238,2856,-9.1,1421674,5970,3629.62,0.01,0.0001,352918,0.011806990951299667,,
238,2860,-9.29,1425324,5986,3622.86,0.01,0.0001,353830,0.012166650965809822,,
238,2864,-9.3,1428790,6001,3627.49,0.01,0.0001,354697,0.01824304088950157,,
238,2868,-9.26,1432081,6015,3634.55,0.01,0.0001,355520,0.009761644527316093,,
238,2872,-9.26,1435802,6031,3650.69,0.01,0.0001,356450,0.017374221235513687,,
238,2876,-9.46,1439209,6045,3633.99,0.01,0.0001,357302,0.008171571418642998,,
238,2880,-9.36,1443294,6061,3642.26,0.01,0.0001,358323,0.01032756082713604,,
238,2884,-9.55,1446608,6074,3615.68,0.01,0.0001,359151,0.032798923552036285,,
238,2888,-9.46,1450044,6089,3622.09,0.01,0.0001,360010,0.05174071341753006,,
238,2892,-9.41,1453285,6102,3616.99,0.01,0.0001,360821,0.010302098467946053,,
238,2896,-9.36,1457115,6119,3637.06,0.01,0.0001,361778,0.004970044828951359,,
238,2900,-9.31,1460741,6134,3654.25,0.01,0.0001,362685,0.00688247662037611,,
238,2904,-9.3,1464225,6149,3650.61,0.01,0.0001,363556,0.007290080189704895,,
238,2908,-9.34,1467665,6164,3663.89,0.01,0.0001,364416,0.02444346621632576,,
238,2912,-9.3,1472012,6181,3672.13,0.01,0.0001,365502,0.015290344133973122,,
238,2916,-9.37,1475897,6196,3660.72,0.01,0.0001,366474,0.014214877039194107,,
238,2920,-9.23,1479555,6207,3679.25,0.01,0.0001,367388,0.03221171721816063,,
238,2924,-9.3,1483197,6222,3681.26,0.01,0.0001,368299,0.012649189680814743,,
238,2928,-9.47,1486454,6235,3667.05,0.01,0.0001,369113,0.03523213416337967,,
238,2932,-9.58,1490054,6250,3661.61,0.01,0.0001,370013,0.012895398773252964,,
238,2936,-9.57,1493513,6264,3631.26,0.01,0.0001,370878,0.01683373562991619,,
238,2940,-9.57,1497351,6280,3637.64,0.01,0.0001,371837,0.0035865334793925285,,
,,,1500000,,,0.01,0.0001,372499,0.028042785823345184,3911.75,-8.4
236,2944,-9.64,1500770,6341,3617.28,0.01,0.0001,372692,0.006619882304221392,,
236,2948,-9.48,1505203,6359,3654.03,0.01,0.0001,373800,0.006490163505077362,,
236,2952,-9.73,1507992,6369,3614.64,0.01,0.0001,374497,0.005170310847461224,,
236,2956,-9.69,1511543,6384,3615.93,0.01,0.0001,375385,0.009662190452218056,,
236,2960,-9.76,1514836,6398,3601.65,0.01,0.0001,376208,0.0057264091446995735,,
236,2964,-9.73,1518353,6413,3603.79,0.01,0.0001,377088,0.007731522899121046,,
236,2968,-9.71,1521769,6428,3609.01,0.01,0.0001,377942,0.006892568431794643,,
236,2972,-9.65,1525717,6445,3617.68,0.01,0.0001,378929,0.008093324489891529,,
236,2976,-9.51,1529865,6463,3647.64,0.01,0.0001,379966,0.012065641582012177,,
236,2980,-9.78,1533197,6476,3617.58,0.01,0.0001,380799,0.008670203387737274,,
236,2984,-9.55,1537215,6493,3646.05,0.01,0.0001,381803,0.024178363382816315,,
236,2988,-9.55,1540783,6509,3651.35,0.01,0.0001,382695,0.007365391589701176,,
236,2992,-9.53,1544419,6524,3667.62,0.01,0.0001,383604,0.02665068209171295,,
236,2996,-9.57,1547841,6536,3651.49,0.01,0.0001,384460,0.008034132421016693,,
236,3000,-9.54,1551566,6552,3655.01,0.01,0.0001,385391,0.011346343904733658,,
236,3004,-9.6,1554652,6565,3639.37,0.01,0.0001,386162,0.022110797464847565,,
236,3008,-9.48,1558369,6581,3650.14,0.01,0.0001,387092,0.004098881967365742,,
236,3012,-9.69,1561851,6596,3615.62,0.01,0.0001,387962,0.00733882375061512,,
236,3016,-9.81,1565502,6611,3606.23,0.01,0.0001,388875,0.005638496950268745,,
236,3020,-9.82,1569015,6626,3600.26,0.01,0.0001,389753,0.014891637489199638,,
236,3024,-9.79,1572529,6641,3595.47,0.01,0.0001,390632,0.01634260080754757,,
236,3028,-9.63,1576378,6656,3619.32,0.01,0.0001,391594,0.04716230183839798,,
236,3032,-9.84,1579164,6668,3586.79,0.01,0.0001,392290,0.004696018993854523,,
236,3036,-9.89,1582989,6683,3601.86,0.01,0.0001,393247,0.01303877029567957,,
236,3040,-9.88,1586833,6697,3602.3,0.01,0.0001,394208,0.003351538674905896,,
236,3044,-9.94,1590252,6712,3602.64,0.01,0.0001,395062,0.006016452796757221,,
236,3048,-9.92,1594387,6729,3590.64,0.01,0.0001,396096,0.007640273310244083,,
236,3052,-9.67,1598124,6746,3628.54,0.01,0.0001,397030,0.009689955972135067,,
,,,1600000,,,0.01,0.0001,397499,0.013615433126688004,3933.9,-7.4
235,3056,-9.86,1600816,6803,3594.09,0.01,0.0001,397703,0.007075184024870396,,
235,3060,-9.81,1604586,6820,3612.93,0.01,0.0001,398646,0.007042726967483759,,
235,3064,-9.8,1607714,6834,3597.62,0.01,0.0001,399428,0.013283085078001022,,
235,3068,-9.73,1611187,6848,3599.52,0.01,0.0001,400296,0.009151924401521683,,
235,3072,-9.73,1614752,6862,3584.58,0.01,0.0001,401187,0.007056522183120251,,
235,3076,-9.7,1618672,6878,3575.49,0.01,0.0001,402167,0.0119855348020792,,
235,3080,-9.58,1622377,6894,3590.7,0.01,0.0001,403094,0.022745640948414803,,
235,3084,-9.79,1626113,6910,3579.33,0.01,0.0001,404028,0.00970330648124218,,
235,3088,-9.82,1629735,6925,3581.84,0.01,0.0001,404933,0.007483171299099922,,
235,3092,-9.87,1633173,6939,3573.46,0.01,0.0001,405793,0.006710337940603495,,
235,3096,-9.84,1636791,6953,3581.28,0.01,0.0001,406697,0.007008104585111141,,
235,3100,-9.85,1640256,6967,3570.98,0.01,0.0001,407563,0.006588062271475792,,
235,3104,-9.79,1643762,6981,3587.55,0.01,0.0001,408440,0.007316624280065298,,
235,3108,-9.8,1647199,6994,3576.96,0.01,0.0001,409299,0.006575143896043301,,
235,3112,-9.7,1651257,7009,3600.33,0.01,0.0001,410314,0.01725275069475174,,
235,3116,-9.53,1655004,7026,3604.21,0.01,0.0001,411250,0.020826425403356552,,
235,3120,-9.42,1658973,7044,3622.76,0.01,0.0001,412243,0.027896182611584663,,
235,3124,-9.37,1662591,7059,3626.86,0.01,0.0001,413147,0.015287953428924084,,
235,3128,-9.38,1666289,7075,3620.66,0.01,0.0001,414072,0.00435580313205719,,
235,3132,-9.02,1670137,7091,3663.11,0.01,0.0001,415034,0.01140588615089655,,
235,3136,-9.17,1673381,7105,3639.87,0.01,0.0001,415845,0.010364360176026821,,
235,3140,-9.31,1676581,7118,3613.99,0.01,0.0001,416645,0.007109109312295914,,
235,3144,-9.21,1680151,7133,3619.88,0.01,0.0001,417537,0.005397570785135031,,
235,3148,-9.38,1683394,7146,3584.21,0.01,0.0001,418348,0.008957333862781525,,
235,3152,-9.44,1686913,7161,3575.76,0.01,0.0001,419228,0.004452957771718502,,
235,3156,-9.39,1690278,7175,3602.62,0.01,0.0001,420069,0.007382948882877827,,
235,3160,-9.31,1693976,7190,3599.88,0.01,0.0001,420993,0.025043629109859467,,
235,3164,-9.27,1697634,7206,3620.58,0.01,0.0001,421908,0.013947096653282642,,
,,,1700000,,,0.01,0.0001,422499,0.008331291377544403,3429.2,-9.55
234,3168,-9.21,1701610,7265,3640.62,0.01,0.0001,422902,0.004997125826776028,,
234,3172,-9.07,1705787,7284,3664.92,0.01,0.0001,423946,0.011026153340935707,,
234,3176,-9.11,1709420,7300,3653.35,0.01,0.0001,424854,0.005902739241719246,,
234,3180,-9.11,1713282,7317,3659.31,0.01,0.0001,425820,0.0329778678715229,,
234,3184,-9.03,1717004,7334,3658.74,0.01,0.0001,426750,0.005846165120601654,,
234,3188,-9.13,1720051,7347,3635.33,0.01,0.0001,427512,0.008277606219053268,,
234,3192,-9.07,1723940,7362,3653.65,0.01,0.0001,428484,0.00927826575934887,,
234,3196,-8.94,1727861,7379,3665.8,0.01,0.0001,429465,0.037836525589227676,,
234,3200,-8.92,1731556,7395,3675.17,0.01,0.0001,430388,0.02370958961546421,,
234,3204,-8.88,1735421,7411,3689.79,0.01,0.0001,431355,0.011386094614863396,,
234,3208,-8.74,1739459,7429,3713.42,0.01,0.0001,432364,0.004386439919471741,,
234,3212,-8.69,1743127,7444,3697.52,0.01,0.0001,433281,0.005535758566111326,,
234,3216,-8.82,1746564,7458,3684.89,0.01,0.0001,434140,0.008058514446020126,,
234,3220,-8.95,1750340,7471,3677.07,0.01,0.0001,435084,0.008191639557480812,,
234,3224,-8.92,1754287,7488,3690.16,0.01,0.0001,436071,0.01817231811583042,,
234,3228,-8.99,1757764,7503,3681.26,0.01,0.0001,436940,0.008460578508675098,,
234,3232,-9.06,1761537,7520,3677.99,0.01,0.0001,437884,0.006212042178958654,,
234,3236,-8.82,1765728,7537,3715.53,0.01,0.0001,438931,0.011369189247488976,,
234,3240,-8.59,1769767,7554,3749.12,0.01,0.0001,439941,0.015843570232391357,,
234,3244,-8.41,1773931,7571,3772.77,0.01,0.0001,440982,0.009275720454752445,,
234,3248,-8.25,1777967,7589,3804.62,0.01,0.0001,441991,0.0096158217638731,,
234,3252,-8.15,1781859,7607,3819.32,0.01,0.0001,442964,0.011441867798566818,,
234,3256,-7.95,1785299,7619,3822.29,0.01,0.0001,443824,0.008640170097351074,,
234,3260,-7.88,1788978,7633,3821.6,0.01,0.0001,444744,0.013631627894937992,,
234,3264,-7.8,1792501,7648,3816.49,0.01,0.0001,445625,0.015076734125614166,,
234,3268,-7.93,1795946,7663,3795.12,0.01,0.0001,446486,0.008442751131951809,,
234,3272,-7.93,1799465,7678,3768.97,0.01,0.0001,447366,0.01600516028702259,,
,,,1800000,,,0.01,0.0001,447499,0.022507933899760246,3805.15,-7.8
232,3276,-8.02,1802818,7739,3757.78,0.01,0.0001,448204,0.011449499055743217,,
232,3280,-7.97,1806568,7755,3753.58,0.01,0.0001,449141,0.008639048784971237,,
232,3284,-7.98,1810384,7771,3756.94,0.01,0.0001,450095,0.008609752170741558,,
232,3288,-7.8,1813980,7786,3779.24,0.01,0.0001,450994,0.012132447212934494,,
233,3292,-7.76,1817866,7801,3778.79,0.01,0.0001,451966,0.010528155602514744,,
233,3296,-7.64,1822088,7818,3790.91,0.01,0.0001,453021,0.015486333519220352,,
233,3300,-7.76,1825087,7831,3762.77,0.01,0.0001,453771,0.007800033316016197,,
233,3304,-7.7,1828986,7848,3764.05,0.01,0.0001,454746,0.016912393271923065,,
233,3308,-7.75,1832728,7864,3752.48,0.01,0.0001,455681,0.03329165279865265,,
233,3312,-7.89,1836485,7880,3756.24,0.01,0.0001,456621,0.03169694542884827,,
233,3316,-7.82,1840471,7897,3778.01,0.01,0.0001,457617,0.009683805517852306,,
233,3320,-7.76,1843921,7913,3764.96,0.01,0.0001,458480,0.015002263709902763,,
233,3324,-7.65,1848592,7932,3793.86,0.01,0.0001,459647,0.005163886118680239,,
233,3328,-7.58,1852419,7946,3807.92,0.01,0.0001,460604,0.004491977393627167,,
233,3332,-7.51,1856317,7964,3812.96,0.01,0.0001,461579,0.0033839920070022345,,
233,3336,-7.59,1860456,7982,3811.07,0.01,0.0001,462613,0.015800654888153076,,
233,3340,-7.59,1864337,7999,3804.39,0.01,0.0001,463584,0.011301267892122269,,
233,3344,-7.74,1868229,8016,3793.44,0.01,0.0001,464557,0.05124765262007713,,
233,3348,-7.68,1872393,8034,3798.57,0.01,0.0001,465598,0.009653275832533836,,
233,3352,-7.82,1875990,8049,3786.68,0.01,0.0001,466497,0.006140969693660736,,
233,3356,-7.84,1879533,8063,3790.71,0.01,0.0001,467383,0.017535533756017685,,
233,3360,-7.89,1883486,8081,3801.57,0.01,0.0001,468371,0.014266242273151875,,
233,3364,-7.73,1887391,8098,3816.79,0.01,0.0001,469347,0.01430068165063858,,
233,3368,-7.57,1891253,8113,3833.64,0.01,0.0001,470313,0.006860729306936264,,
233,3372,-7.68,1895051,8129,3844.55,0.01,0.0001,471262,0.006556384265422821,,
233,3376,-7.53,1898988,8145,3867.89,0.01,0.0001,472246,0.009627863764762878,,
,,,1900000,,,0.01,0.0001,472499,0.04298083484172821,3983.9,-7.05
231,3380,-7.64,1902646,8210,3863.95,0.01,0.0001,473161,0.014230091124773026,,
231,3384,-7.74,1905904,8225,3841.69,0.01,0.0001,473975,0.03024434670805931,,
231,3388,-7.72,1909722,8241,3850.46,0.01,0.0001,474930,0.008631542325019836,,
231,3392,-7.65,1913479,8256,3845.34,0.01,0.0001,475869,0.005795234814286232,,
231,3396,-7.86,1917078,8271,3820.41,0.01,0.0001,476769,0.007862813770771027,,
231,3400,-7.84,1920574,8285,3840.65,0.01,0.0001,477643,0.010203560814261436,,
231,3404,-7.82,1924454,8299,3839.81,0.01,0.0001,478613,0.007542910519987345,,
231,3408,-7.87,1928177,8315,3838.74,0.01,0.0001,479544,0.015709973871707916,,
231,3412,-7.68,1932038,8332,3842.7,0.01,0.0001,480509,0.007195356767624617,,
231,3416,-7.69,1936021,8348,3843.07,0.01,0.0001,481505,0.009197894483804703,,
231,3420,-7.57,1939616,8362,3848.58,0.01,0.0001,482403,0.006835865788161755,,
231,3424,-7.61,1943664,8378,3823.61,0.01,0.0001,483415,0.010133135132491589,,
231,3428,-7.61,1947441,8394,3821.3,0.01,0.0001,484360,0.03139762952923775,,
232,3432,-7.64,1951169,8410,3814.5,0.01,0.0001,485292,0.006709314417093992,,
232,3436,-7.69,1954641,8425,3787.74,0.01,0.0001,486160,0.007594897411763668,,
231,3440,-7.72,1958386,8441,3782.6,0.01,0.0001,487096,0.004746744409203529,,
231,3444,-7.79,1961860,8457,3766.29,0.01,0.0001,487964,0.00699010631069541,,
231,3448,-7.94,1965638,8473,3751.13,0.01,0.0001,488909,0.009137514978647232,,
231,3452,-7.85,1969236,8489,3750.7,0.01,0.0001,489808,0.005194801837205887,,
231,3456,-7.8,1973029,8506,3760.89,0.01,0.0001,490757,0.04981834441423416,,
231,3460,-7.76,1977257,8525,3772.44,0.01,0.0001,491814,0.007367216981947422,,
231,3464,-7.94,1980914,8539,3762.51,0.01,0.0001,492728,0.010308116674423218,,
231,3468,-7.99,1984697,8556,3759.55,0.01,0.0001,493674,0.0227624773979187,,
231,3472,-7.99,1988781,8573,3771.01,0.01,0.0001,494695,0.01567068323493004,,
232,3476,-8.12,1992490,8588,3762.24,0.01,0.0001,495622,0.023370731621980667,,
232,3480,-8.11,1995987,8601,3755.63,0.01,0.0001,496496,0.006950360257178545,,
232,3484,-8.14,1999417,8616,3762.62,0.01,0.0001,497354,0.013330094516277313,,
,,,2000000,,,0.01,0.0001,497499,0.01055273786187172,4235.9,-6.05
